Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
49.75192999839783	59	-0.40553483	0.07864588	-0.23291273	-0.5978974	21.0	0.0	-0.019311184	-0.019311184	-0.019311184	-0.019311184	1008	60480
50.589361906051636	60	-0.39319706	0.061362527	-0.26433843	-0.5209463	21.0	0.0	-0.01872367	-0.01872367	-0.01872367	-0.01872367	1008	61488
51.40096688270569	61	-0.38345972	0.056757085	-0.23544979	-0.5099046	21.0	0.0	-0.018259987	-0.018259987	-0.018259987	-0.018259987	1008	62496
52.18261504173279	62	-0.3774383	0.06882453	-0.20436582	-0.53503495	21.0	0.0	-0.017973252	-0.017973252	-0.017973252	-0.017973252	1008	63504
52.87971878051758	63	-0.37538233	0.064945884	-0.26326188	-0.5369024	21.0	0.0	-0.01787535	-0.01787535	-0.01787535	-0.01787535	1008	64512
53.539186000823975	64	-0.36263135	0.062021516	-0.2546645	-0.5243195	21.0	0.0	-0.01726816	-0.01726816	-0.01726816	-0.01726816	1008	65520
54.34412097930908	65	-0.36762252	0.06918704	-0.21671773	-0.5283964	21.0	0.0	-0.017505836	-0.017505836	-0.017505836	-0.017505836	1008	66528
55.295893907547	66	-0.37990904	0.06859841	-0.23381928	-0.5258264	21.0	0.0	-0.01809091	-0.01809091	-0.01809091	-0.01809091	1008	67536
56.08512997627258	67	-0.39870033	0.06848031	-0.27878338	-0.5669245	21.0	0.0	-0.018985728	-0.018985728	-0.018985728	-0.018985728	1008	68544
57.12336301803589	68	-0.37497497	0.067243636	-0.24394262	-0.531018	21.0	0.0	-0.017855952	-0.017855952	-0.017855952	-0.017855952	1008	69552
58.54262590408325	69	-0.35697746	0.056285743	-0.25806966	-0.44393054	21.0	0.0	-0.016998926	-0.016998926	-0.016998926	-0.016998926	1008	70560
59.7361798286438	70	-0.36775184	0.06912829	-0.22878766	-0.59315383	21.0	0.0	-0.017511994	-0.017511994	-0.017511994	-0.017511994	1008	71568
60.646299839019775	71	-0.3799411	0.06553661	-0.21725501	-0.5291732	21.0	0.0	-0.018092435	-0.018092435	-0.018092435	-0.018092435	1008	72576
61.77931594848633	72	-0.37192336	0.055359818	-0.26043564	-0.49406576	21.0	0.0	-0.017710637	-0.017710637	-0.017710637	-0.017710637	1008	73584
62.97358202934265	73	-0.36389387	0.05185735	-0.25077826	-0.5029074	21.0	0.0	-0.01732828	-0.01732828	-0.01732828	-0.01732828	1008	74592
64.27514219284058	74	-0.34319127	0.05341366	-0.2105129	-0.45954695	21.0	0.0	-0.016342442	-0.016342442	-0.016342442	-0.016342442	1008	75600
65.96011400222778	75	-0.3516179	0.04932272	-0.25429583	-0.49422905	21.0	0.0	-0.016743707	-0.016743707	-0.016743707	-0.016743707	1008	76608
67.29779195785522	76	-0.35226154	0.05164064	-0.20979431	-0.46373555	21.0	0.0	-0.01677436	-0.01677436	-0.01677436	-0.01677436	1008	77616
68.55759406089783	77	-0.3437675	0.059444066	-0.21421663	-0.46641088	21.0	0.0	-0.016369881	-0.016369881	-0.016369881	-0.016369881	1008	78624
69.2255470752716	78	-0.36138764	0.052889474	-0.22257106	-0.5023665	21.0	0.0	-0.017208936	-0.017208936	-0.017208936	-0.017208936	1008	79632
69.9649109840393	79	-0.33412972	0.05082054	-0.24296677	-0.46912155	21.0	0.0	-0.01591094	-0.01591094	-0.01591094	-0.01591094	1008	80640
70.7278561592102	80	-0.32694724	0.051111743	-0.22813472	-0.4708522	21.0	0.0	-0.015568915	-0.015568915	-0.015568915	-0.015568915	1008	81648
71.3399670124054	81	-0.341022	0.07079363	-0.2300704	-0.6109761	21.0	0.0	-0.016239144	-0.016239144	-0.016239144	-0.016239144	1008	82656
71.95916891098022	82	-0.33781195	0.057434253	-0.24285747	-0.55503327	21.0	0.0	-0.016086284	-0.016086284	-0.016086284	-0.016086284	1008	83664
72.58282017707825	83	-0.32808807	0.047344744	-0.22694758	-0.46554157	21.0	0.0	-0.015623243	-0.015623243	-0.015623243	-0.015623243	1008	84672
73.21023416519165	84	-0.324769	0.054896936	-0.2000057	-0.4435336	21.0	0.0	-0.015465192	-0.015465192	-0.015465192	-0.015465192	1008	85680
73.8191270828247	85	-0.31801045	0.044935808	-0.19657221	-0.43404552	21.0	0.0	-0.015143354	-0.015143354	-0.015143354	-0.015143354	1008	86688
74.43917107582092	86	-0.31950986	0.049850415	-0.22333302	-0.45015475	21.0	0.0	-0.015214755	-0.015214755	-0.015214755	-0.015214755	1008	87696
75.06031584739685	87	-0.30475762	0.04997125	-0.21250579	-0.46125674	21.0	0.0	-0.014512268	-0.014512268	-0.014512268	-0.014512268	1008	88704
75.72191786766052	88	-0.29041648	0.044280622	-0.22661254	-0.40971562	21.0	0.0	-0.013829356	-0.013829356	-0.013829356	-0.013829356	1008	89712
76.38950181007385	89	-0.28909516	0.050653245	-0.10798096	-0.3816811	21.0	0.0	-0.013766435	-0.013766435	-0.013766435	-0.013766435	1008	90720
77.0275251865387	90	-0.28754768	0.048182905	-0.17196551	-0.39920843	21.0	0.0	-0.013692748	-0.013692748	-0.013692748	-0.013692748	1008	91728
77.6372549533844	91	-0.30275688	0.048354153	-0.20497838	-0.4542238	21.0	0.0	-0.014416994	-0.014416994	-0.014416994	-0.014416994	1008	92736
78.28926420211792	92	-0.27823034	0.042353593	-0.19391112	-0.35824037	21.0	0.0	-0.013249064	-0.013249064	-0.013249064	-0.013249064	1008	93744
78.9126808643341	93	-0.28607288	0.041672643	-0.22507899	-0.39367148	21.0	0.0	-0.013622519	-0.013622519	-0.013622519	-0.013622519	1008	94752
79.54072189331055	94	-0.27354965	0.046764147	-0.19402005	-0.40042338	21.0	0.0	-0.013026174	-0.013026174	-0.013026174	-0.013026174	1008	95760
80.15123701095581	95	-0.28009084	0.049166866	-0.15410261	-0.44721976	21.0	0.0	-0.01333766	-0.01333766	-0.01333766	-0.01333766	1008	96768
80.7782039642334	96	-0.2819428	0.047813762	-0.19223218	-0.44200784	21.0	0.0	-0.013425848	-0.013425848	-0.013425848	-0.013425848	1008	97776
81.43931293487549	97	-0.28440818	0.045563094	-0.1910538	-0.38494498	21.0	0.0	-0.013543246	-0.013543246	-0.013543246	-0.013543246	1008	98784
82.10381579399109	98	-0.2799407	0.045971468	-0.19335517	-0.39780366	21.0	0.0	-0.01333051	-0.01333051	-0.01333051	-0.01333051	1008	99792
82.77078795433044	99	-0.27015802	0.048587494	-0.18134776	-0.40375826	21.0	0.0	-0.012864667	-0.012864667	-0.012864667	-0.012864667	1008	100800
